Probe_ID	Gene_symbol	Ensembl_ID	Cytoband	Genomic_location_hg18	chromosome_name_hg18	start_position_hg18	end_position_hg18	Synonyms_0	Gene.Chosen	Genomic_location_hg19	chromosome_name_hg19	start_position_hg19	end_position_hg19	Genomic_location_hg38	chromosome_name_hg38	start_position_hg38	end_position_hg38	strand	Alias	gencode_seqnames_hg19	gencode_seqnames_hg38	gencode_start_hg19	gencode_start_hg38	gencode_end_hg19	gencode_end_hg38	Cytoband_hg19	Cytoband_hg38	Source
ILMN_2246661	FAHD1	ENSG00000180185	16p13.3e	chr16:1818815:1818864:+	16	1818815	1818864	YISKL; C16orf36; DKFZp566J2046; MGC74876	YES	chr16:1878814:1878863:+	16	1878814	1878863	16:1828813:1828862:+	16	1828813	1828862	+	NA	chr16	chr16	1876942	1826941	1890208	1840207	16p13	16p13	iC10
ILMN_2227968	NTHL1	ENSG00000065057	16p13.3e	chr16:2029995:2030044:-	16	2029995	2030044	NTH1; OCTS3	YES	chr16:2089994:2090043:-	16	2089994	2090043	16:2039993:2040042:-	16	2039993	2040042	-	NA	chr16	chr16	2089816	2039815	2097867	2047866	16p13	16p13	iC10
ILMN_1789240	GBL	ENSG00000167965	16p13.3d	chr16:2199197:2199246:+	16	2199197	2199246	MGC111011 ;MLST8	YES	chr16:2259196:2259245:+	16	2259196	2259245	16:2209195:2209244:+	16	2209195	2209244	+	MLST8	chr16	chr16	2254249	2204248	2259417	2209416	16p13	16p13	iC10
ILMN_2049303	DCI	ENSG00000167969	16p13.3d	chr16:2233048:2233058:-,chr16:2230109:2230147:-	16	2233048	2233058	 ;ECI1	YES	chr16:2293047:2293057:-	16	2293047	2293057	16:2243046:2243056:-	16	2243046	2243056	-	ECI1	chr16	chr16	2289396	2239395	2302301	2252300	16p13	16p13	iC10
ILMN_1691843	RNPS1	ENSG00000205937	16p13.3d	chr16:2243377:2243426:-	16	2243377	2243426	MGC117332; E5.1	YES	chr16:2303376:2303425:-	16	2303376	2303425	16:2253375:2253424:-	16	2253375	2253424	-	NA	chr16	chr16	2303117	2253116	2318413	2268412	16p13	16p13	iC10
ILMN_1805796	FLYWCH2	ENSG00000162076	16p13.3d	chr16:2889108:2889157:+	16	2889108	2889157		YES	chr16:2949107:2949156:+	16	2949107	2949156	16:2899106:2899155:+	16	2899106	2899155	+	NA	chr16	chr16	2933187	2883186	2949383	2899382	16p13	16p13	iC10
ILMN_1679880	THOC6	ENSG00000131652	16p13.3d	chr16:3017232:3017281:+	16	3017232	3017281	MGC2655; WDR58	YES	chr16:3077231:3077280:+	16	3077231	3077280	16:3027230:3027279:+	16	3027230	3027279	+	NA	chr16	chr16	3074028	3024027	3077756	3027755	16p13	16p13	iC10
ILMN_1758337	ZNF213	ENSG00000085644	16p13.3d	chr16:3132675:3132724:+	16	3132675	3132724	ZKSCAN21; CR53	YES	chr16:3192674:3192723:+	16	3192674	3192723	16:3142673:3142722:+	16	3142673	3142722	+	NA	chr16	chr16	3179778	3129777	3192806	3142805	16p13	16p13	iC10
ILMN_1692620	ZNF263	ENSG00000006194	16p13.3c	chr16:3281199:3281248:+	16	3281199	3281248	ZKSCAN12; FPM315	YES	chr16:3341198:3341247:+	16	3341198	3341247	16:3291198:3291247:+	16	3291198	3291247	+	NA	chr16	chr16	3313800	3263800	3351401	3301401	16p13	16p13	iC10
ILMN_1704362	ZNF174	ENSG00000103343	16p13.3c	chr16:3399041:3399090:+	16	3399041	3399090	ZSCAN8	YES	chr16:3459040:3459089:+	16	3459040	3459089	16:3409040:3409089:+	16	3409040	3409089	+	NA	chr16	chr16	3451235	3401235	3459370	3409370	16p13	16p13	iC10
ILMN_1774974	CLUAP1	ENSG00000103351	16p13.3c	chr16:3502400:3502449:+	16	3502400	3502449	NA	NO	chr16:3562399:3562448:+	16	3562399	3562448	16:3512399:3512448:+	16	3512399	3512448	+	NA	chr16	chr16	3550924	3500924	3589048	3539048	16p13	16p13	iC10
ILMN_1800993	CLUAP1	ENSG00000103351	16p13.3c	chr16:3522812:3522842:+,chr16:3526123:3526141:+	16	3522812	3522842	FLJ13297; KIAA0643	YES	chr16:3582811:3582841:+	16	3582811	3582841	16:3532811:3532841:+	16	3532811	3532841	+	NA	chr16	chr16	3550924	3500924	3589048	3539048	16p13	16p13	iC10
ILMN_2355042	CLUAP1	ENSG00000103351	16p13.3c	chr16:3526245:3526294:+	16	3526245	3526294	NA	NO	chr16:3586244:3586293:+	16	3586244	3586293	16:3536244:3536293:+	16	3536244	3536293	+	NA	chr16	chr16	3550924	3500924	3589048	3539048	16p13	16p13	iC10
ILMN_1809583	CREBBP	ENSG00000005339	16p13.3c	chr16:3717163:3717212:-	16	3717163	3717212	CBP; KAT3A; RTS; RSTS	YES	chr16:3777162:3777211:-	16	3777162	3777211	16:3727161:3727210:-	16	3727161	3727210	-	NA	chr16	chr16	3775055	3725054	3930727	3880726	16p13	16p13	iC10
ILMN_1662334	DNAJA3	ENSG00000103423	16p13.3b	chr16:4446560:4446609:+	16	4446560	4446609	TID1; FLJ45758; hTid-1	YES	chr16:4506559:4506608:+	16	4506559	4506608	16:4456558:4456607:+	16	4456558	4456607	+	NA	chr16	chr16	4475806	4425805	4506776	4456775	16p13	16p13	iC10
ILMN_1700238	ZNF500	ENSG00000103199	16p13.3b	chr16:4741137:4741186:-	16	4741137	4741186	ZKSCAN18	YES	chr16:4801136:4801185:-	16	4801136	4801185	16:4751135:4751184:-	16	4751135	4751184	-	NA	chr16	chr16	4798240	4748239	4817625	4767624	16p13	16p13	iC10
ILMN_1722738	ROGDI	ENSG00000067836	16p13.3b	chr16:4787196:4787245:-	16	4787196	4787245	FLJ22386	YES	chr16:4847195:4847244:-	16	4847195	4847244	16:4797194:4797243:-	16	4797194	4797243	-	NA	chr16	chr16	4846969	4796968	4852951	4802950	16p13	16p13	iC10
ILMN_1805104	ABAT	ENSG00000183044	16p13.2b	chr16:8785405:8785454:+	16	8785405	8785454	NPD009; GABAT; GABA-AT	YES	chr16:8877904:8877953:+	16	8877904	8877953	16:8784047:8784096:+	16	8784047	8784096	+	NA	chr16	chr16	8768422	8674565	8878432	8784575	16p13	16p13	iC10
ILMN_1689342	NUBP1	ENSG00000103274	16p13.13d	chr16:10769325:10769374:+	16	10769325	10769374	MGC130053; NBP1; MGC117406; NBP; MGC130052	YES	chr16:10861824:10861873:+	16	10861824	10861873	16:10767967:10768016:+	16	10767967	10768016	+	NA	chr16	chr16	10837643	10743786	10863208	10769351	16p13	16p13	iC10
ILMN_1738866	DEXI	ENSG00000182108	16p13.13c	chr16:10930399:10930448:-	16	10930399	10930448	MYLE	YES	chr16:11022898:11022947:-	16	11022898	11022947	16:10929041:10929090:-	16	10929041	10929090	-	NA	chr16	chr16	11022748	10928891	11036317	10942460	16p13	16p13	iC10
ILMN_1781752	CLEC16A	ENSG00000038532	16p13.13c	chr16:11183161:11183210:+	16	11183161	11183210	KIAA0350; Gop-1; MGC111457	YES	chr16:11275660:11275709:+	16	11275660	11275709	16:11181803:11181852:+	16	11181803	11181852	+	NA	chr16	chr16	11038345	10944488	11276046	11182189	16p13	16p13	iC10
ILMN_1814808	BFAR	ENSG00000103429	16p13.12a	chr16:14669840:14669889:+	16	14669840	14669889	BAR; RNF47	YES	chr16:14762339:14762388:+	16	14762339	14762388	16:14668482:14668531:+	16	14668482	14668531	+	NA	chr16	chr16	14726672	14632815	14763093	14669236	16p13	16p13	iC10
ILMN_1790650	C16orf63	ENSG00000133393	16p13.11a	chr16:15867294:15867343:-	16	15867294	15867343	FLJ31153; DKFZp686N1651 ;FOPNL	YES	chr16:15959793:15959842:-	16	15959793	15959842	16:15865936:15865985:-	16	15865936	15865985	-	FOPNL	chr16	chr16	15959577	15865720	15982482	15888625	16p13	16p13	iC10
ILMN_1689070	COQ7	ENSG00000167186	16p12.3b	chr16:18998559:18998608:+	16	18998559	18998608	CLK-1; CAT5; CLK1	YES	chr16:19091058:19091107:+	16	19091058	19091107	16:19079736:19079785:+	16	19079736	19079785	+	NA	chr16	chr16	19078921	19067599	19091417	19080095	16p12	16p12	iC10
ILMN_1728698	GDE1	ENSG00000006007	16p12.3a	chr16:19420767:19420816:-	16	19420767	19420816	GDE1; 363E6.2	YES	chr16:19513266:19513315:-	16	19513266	19513315	16:19501944:19501993:-	16	19501944	19501993	-	NA	chr16	chr16	19513011	19501689	19533467	19522145	16p12	16p12	iC10
ILMN_1773200	CP110	ENSG00000103540	16p12.3a	chr16:19472021:19472070:+	16	19472021	19472070	KIAA0419; DKFZp781G1416 ;CCP110	YES	chr16:19564520:19564569:+	16	19564520	19564569	16:19553198:19553247:+	16	19553198	19553247	+	CCP110	chr16	chr16	19535133	19523811	19564730	19553408	16p12	16p12	iC10
ILMN_1662852	IQCK	ENSG00000174628	16p12.3a	chr16:19775680:19775729:+	16	19775680	19775729	NA	NO	chr16:19868179:19868228:+	16	19868179	19868228	16:19856857:19856906:+	16	19856857	19856906	+	NA	chr16	chr16	19727778	19716456	19869789	19858467	16p12	16p12	iC10
ILMN_2081883	IQCK	ENSG00000174628	16p12.3a	chr16:19776045:19776094:+	16	19776045	19776094	FLJ20115; FLJ36575; MGC35048	YES	chr16:19868544:19868593:+	16	19868544	19868593	16:19857222:19857271:+	16	19857222	19857271	+	NA	chr16	chr16	19727778	19716456	19869789	19858467	16p12	16p12	iC10
ILMN_1655403	ERI2	ENSG00000196678	16p12.2c	chr16:20717337:20717386:-	16	20717337	20717386		YES	chr16:20809836:20809885:-	16	20809836	20809885	16:20798514:20798563:-	16	20798514	20798563	-	NA	chr16	chr16	20791515	20780193	20911671	20900349	16p12	16p12	iC10
ILMN_1749244	LYRM1	ENSG00000102897	16p12.2c	chr16:20843713:20843762:+	16	20843713	20843762	A211C6.1	YES	chr16:20936212:20936261:+	16	20936212	20936261	16:20924890:20924939:+	16	20924890	20924939	+	NA	chr16	chr16	20911190	20899868	20936328	20925006	16p12	16p12	iC10
ILMN_1783815	COG7	ENSG00000168434	16p12.1c	chr16:23307708:23307757:-	16	23307708	23307757	CDG2E	YES	chr16:23400207:23400256:-	16	23400207	23400256	16:23388886:23388935:-	16	23388886	23388935	-	NA	chr16	chr16	23399814	23388493	23464501	23453180	16p12	16p12	iC10
ILMN_1758750	EARS2	ENSG00000103356	16p12.1c	chr16:23441082:23441131:-	16	23441082	23441131	MSE1; KIAA1970	YES	chr16:23533581:23533630:-	16	23533581	23533630	16:23522260:23522309:-	16	23522260	23522309	-	NA	chr16	chr16	23533335	23522014	23569052	23557731	16p12	16p12	iC10
ILMN_2309446	RBBP6	ENSG00000122257	16p12.1b	chr16:24459538:24459587:+	16	24459538	24459587	RBQ-1; DKFZp761B2423; P2P-R; DKFZp686P0638; MY038	YES	chr16:24552037:24552086:+	16	24552037	24552086	16:24540716:24540765:+	16	24540716	24540765	+	NA	chr16	chr16	24549014	24537693	24584184	24572863	16p12	16p12	iC10
ILMN_2336186	LCMT1	ENSG00000205629	16p12.1b	chr16:25083471:25083520:+	16	25083471	25083520	NA	NO	chr16:25175970:25176019:+	16	25175970	25176019	16:25164649:25164698:+	16	25164649	25164698	+	NA	chr16	chr16	25123050	25111729	25189552	25178231	16p12	16p12	iC10
ILMN_2312709	LCMT1	ENSG00000205629	16p12.1b	chr16:25096929:25096978:+	16	25096929	25096978	LCMT; PPMT1; CGI-68	YES	chr16:25189428:25189477:+	16	25189428	25189477	16:25178107:25178156:+	16	25178107	25178156	+	NA	chr16	chr16	25123050	25111729	25189552	25178231	16p12	16p12	iC10
ILMN_1753426	KIAA0556	ENSG00000047578	16p12.1a-p11.2e	chr16:27699013:27699062:+	16	27699013	27699062		YES	chr16:27791512:27791561:+	16	27791512	27791561	16:27780191:27780240:+	16	27780191	27780240	+	NA	chr16	chr16	27561454	27550133	27791690	27780369	16p12	16p12	iC10
ILMN_1738369	TUFM	ENSG00000178952	16p11.2e	chr16:28761849:28761898:-	16	28761849	28761898	COXPD4; EF-TuMT; EFTU	YES	chr16:28854348:28854397:-	16	28854348	28854397	16:28843027:28843076:-	16	28843027	28843076	-	NA	chr16	chr16	28853732	28842411	28857729	28846408	16p11	16p11	iC10
ILMN_1727444	C16orf53	ENSG00000185928	16p11.2d	chr16:29738458:29738507:+	16	29738458	29738507	PA1; MGC4606 ;PAGR1	YES	chr16:29830957:29831006:+	16	29830957	29831006	16:29819636:29819685:+	16	29819636	29819685	+	PAGR1	chr16	chr16	29827273	29815952	29831438	29820117	16p11	16p11	iC10
ILMN_1678037	HIRIP3	ENSG00000149929	16p11.2d	chr16:29911876:29911925:-	16	29911876	29911925		YES	chr16:30004375:30004424:-	16	30004375	30004424	16:29993054:29993103:-	16	29993054	29993103	-	NA	chr16	chr16	30003642	29992321	30007757	29996436	16p11	16p11	iC10
ILMN_1724406	INO80E	ENSG00000169592	16p11.2d	chr16:29924193:29924242:+	16	29924193	29924242	FLJ00079; FLJ90652	YES	chr16:30016692:30016741:+	16	30016692	30016741	16:30005371:30005420:+	16	30005371	30005420	+	NA	chr16	chr16	30006615	29995294	30017114	30005793	16p11	16p11	iC10
ILMN_1796244	CD2BP2	ENSG00000169217	16p11.2d	chr16:30271746:30271795:-	16	30271746	30271795	FWP010; LIN1; Snu40	YES	chr16:30364245:30364294:-	16	30364245	30364294	16:30352924:30352973:-	16	30352924	30352973	-	NA	chr16	chr16	30362087	30350766	30366682	30355361	16p11	16p11	iC10
ILMN_1736577	ZNF688	ENSG00000197162	16p11.2c	chr16:30488639:30488688:-	16	30488639	30488688		YES	chr16:30581138:30581187:-	16	30581138	30581187	16:30569817:30569866:-	16	30569817	30569866	-	NA	chr16	chr16	30580667	30569346	30584055	30572734	16p11	16p11	iC10
ILMN_1745329	PRR14	ENSG00000156858	16p11.2c	chr16:30575136:30575185:+	16	30575136	30575185	DKFZp781A13198; MGC3121	YES	chr16:30667635:30667684:+	16	30667635	30667684	16:30656314:30656363:+	16	30656314	30656363	+	NA	chr16	chr16	30662038	30650717	30667761	30656440	16p11	16p11	iC10
ILMN_1669607	PHKG2	ENSG00000156873	16p11.2c	chr16:30675854:30675903:+	16	30675854	30675903		YES	chr16:30768353:30768402:+	16	30768353	30768402	16:30757032:30757081:+	16	30757032	30757081	+	NA	chr16	chr16	30759591	30748270	30772497	30761176	16p11	16p11	iC10
ILMN_1808712	RNF40	ENSG00000103549	16p11.2c	chr16:30693689:30693738:+	16	30693689	30693738	KIAA0661; DKFZp686K191; STARING; BRE1B; RBP95; MGC13051	YES	chr16:30786188:30786237:+	16	30786188	30786237	16:30774867:30774916:+	16	30774867	30774916	+	NA	chr16	chr16	30773066	30761745	30787628	30776307	16p11	16p11	iC10
ILMN_1736628	ORAI3	ENSG00000175938	16p11.2c	chr16:30873524:30873573:+	16	30873524	30873573	MGC13024; TMEM142C; ORAI3	YES	chr16:30966023:30966072:+	16	30966023	30966072	16:30954702:30954751:+	16	30954702	30954751	+	NA	chr16	chr16	30960387	30949066	30967782	30956461	16p11	16p11	iC10
ILMN_1693394	BCKDK	ENSG00000103507	16p11.2c	chr16:31031314:31031363:+	16	31031314	31031363		YES	chr16:31123813:31123862:+	16	31123813	31123862	16:31112492:31112541:+	16	31112492	31112541	+	NA	chr16	chr16	31117428	31106107	31124112	31112791	16p11	16p11	iC10
ILMN_1804679	MYST1	ENSG00000103510	16p11.2c	chr16:31050029:31050078:+	16	31050029	31050078	FLJ14040; MOF; KAT8; hMOF	YES	chr16:31142528:31142577:+	16	31142528	31142577	16:31131207:31131256:+	16	31131207	31131256	+	KAT8	chr16	chr16	31127075	31115754	31142714	31131393	16p11	16p11	iC10
ILMN_1685289	C16orf58	ENSG00000140688	16p11.2c	chr16:31408332:31408381:-	16	31408332	31408381	FLJ13868	YES	chr16:31500831:31500880:-	16	31500831	31500880	16:31489510:31489559:-	16	31489510	31489559	-	NA	chr16	chr16	31500792	31489471	31520630	31509309	16p11	16p11	iC10
ILMN_1761721	VPS35	ENSG00000069329	16q11.2i	chr16:45251245:45251294:-	16	45251245	45251294	FLJ20388; MEM3; FLJ10752; DKFZp434E1211; FLJ13588; DKFZp434P1672	YES	chr16:46693744:46693793:-	16	46693744	46693793	16:46659832:46659881:-	16	46659832	46659881	-	NA	chr16	chr16	46690044	46656132	46723430	46689518	16q11	16q11	iC10
ILMN_1690911	C16orf87	ENSG00000155330	16q11.2i	chr16:45394175:45394224:-	16	45394175	45394224	MGC62018	YES	chr16:46836674:46836723:-	16	46836674	46836723	16:46802762:46802811:-	16	46802762	46802811	-	NA	chr16	chr16	46830519	46796607	46865323	46831411	16q11	16q11	iC10
ILMN_1770127	DNAJA2	ENSG00000069345	16q12.1a	chr16:45547933:45547982:-	16	45547933	45547982	RDJ2; DNAJ; DJA2; DNJ3; HIRIP4; PRO3015; CPR3	YES	chr16:46990432:46990481:-	16	46990432	46990481	16:46956520:46956569:-	16	46956520	46956569	-	NA	chr16	chr16	46989274	46955362	47007699	46973788	16q11-16q12	16q11	iC10
ILMN_1800447	PHKB	ENSG00000102893	16q12.1a	chr16:46290889:46290938:+	16	46290889	46290938	DKFZp781E15103; FLJ41698	YES	chr16:47733388:47733437:+	16	47733388	47733437	16:47699477:47699526:+	16	47699477	47699526	+	NA	chr16	chr16	47495034	47461123	47735434	47701523	16q12	16q12	iC10
ILMN_2380566	SIAH1	ENSG00000196470	16q12.1b	chr16:46952195:46952244:-	16	46952195	46952244	NA	NO	chr16:48394694:48394743:-	16	48394694	48394743	16:48360783:48360832:-	16	48360783	48360832	-	NA	chr16	chr16	48390275	48356364	48482313	48448402	16q12	16q12	iC10
ILMN_1711627	SIAH1	ENSG00000196470	16q12.1b	chr16:46952619:46952668:-	16	46952619	46952668	Siah-1a; Siah-1; HUMSIAH; hSIAH1	YES	chr16:48395118:48395167:-	16	48395118	48395167	16:48361207:48361256:-	16	48361207	48361256	-	NA	chr16	chr16	48390275	48356364	48482313	48448402	16q12	16q12	iC10
ILMN_1763663	HEATR3	ENSG00000155393	16q12.1c	chr16:48697301:48697350:+	16	48697301	48697350		YES	chr16:50139800:50139849:+	16	50139800	50139849	16:50105889:50105938:+	16	50105889	50105938	+	NA	chr16	chr16	50099852	50065941	50140298	50106387	16q12	16q12	iC10
ILMN_2082810	BRD7	ENSG00000166164	16q12.1c	chr16:48910445:48910494:-	16	48910445	48910494	CELTIX1; NAG4; BP75	YES	chr16:50352944:50352993:-	16	50352944	50352993	16:50319033:50319082:-	16	50319033	50319082	-	NA	chr16	chr16	50347398	50313487	50402845	50368934	16q12	16q12	iC10
ILMN_1677953	OGFOD1	ENSG00000087263	16q13a-q13b	chr16:55068659:55068708:+	16	55068659	55068708	KIAA1612; TPA1; FLJ10826	YES	chr16:56511158:56511207:+	16	56511158	56511207	16:56477246:56477295:+	16	56477246	56477295	+	NA	chr16	chr16	56485402	56451490	56513012	56479100	16q12	16q13	iC10
ILMN_2196569	NUP93	ENSG00000102900	16q13b	chr16:55433231:55433246:+,chr16:55435912:55435945:+	16	55433231	55433246	KIAA0095; MGC21106	YES	chr16:56875730:56875745:+	16	56875730	56875745	16:56841818:56841833:+	16	56841818	56841833	+	NA	chr16	chr16	56764017	56730105	56884198	56850286	16q13	16q13	iC10
ILMN_1755391	ARL2BP	ENSG00000102931	16q13c	chr16:55844676:55844725:+	16	55844676	55844725	BART1	YES	chr16:57287175:57287224:+	16	57287175	57287224	16:57253263:57253312:+	16	57253263	57253312	+	NA	chr16	chr16	57279010	57245098	57287547	57253635	16q13	16q13	iC10
ILMN_1735199	CIAPIN1	ENSG00000005194	16q13c	chr16:56019845:56019894:-	16	56019845	56019894	2810413N20Rik; PRO0915; Anamorsin	YES	chr16:57462344:57462393:-	16	57462344	57462393	16:57428432:57428481:-	16	57428432	57428481	-	NA	chr16	chr16	57462081	57428169	57481440	57447528	16q21	16q21	iC10
ILMN_1756898	COQ9	ENSG00000088682	16q13c	chr16:56052321:56052370:+	16	56052321	56052370	C16orf49; DKFZP434K046	YES	chr16:57494820:57494869:+	16	57494820	57494869	16:57460908:57460957:+	16	57460908	57460957	+	NA	chr16	chr16	57481337	57447425	57495187	57461275	16q21	16q21	iC10
ILMN_1735735	KATNB1	ENSG00000140854	16q13d	chr16:56348488:56348537:+	16	56348488	56348537	KAT	YES	chr16:57790987:57791036:+	16	57790987	57791036	16:57757075:57757124:+	16	57757075	57757124	+	NA	chr16	chr16	57769642	57735730	57791162	57757250	16q21	16q21	iC10
ILMN_1711361	ZNF319	ENSG00000166188	16q13d	chr16:56586311:56586360:-	16	56586311	56586360	MGC126816; ZFP319	YES	chr16:58028810:58028859:-	16	58028810	58028859	16:57994906:57994955:-	16	57994906	57994955	-	NA	chr16	chr16	58028572	57994668	58034357	58000453	16q21	16q21	iC10
ILMN_1765880	C16orf57	ENSG00000103005	16q13d	chr16:56612830:56612879:+	16	56612830	56612879	FLJ13154 ;USB1	YES	chr16:58055329:58055378:+	16	58055329	58055378	16:58021425:58021474:+	16	58021425	58021474	+	USB1	chr16	chr16	58033450	57999546	58055522	58021618	16q21	16q21	iC10
ILMN_1723843	CSNK2A2	ENSG00000070770	16q21a	chr16:56749527:56749576:-	16	56749527	56749576	CK2A2; CSNK2A1; FLJ43934	YES	chr16:58192026:58192075:-	16	58192026	58192075	16:58158122:58158171:-	16	58158122	58158171	-	NA	chr16	chr16	58191811	58157907	58231824	58197920	16q21	16q21	iC10
ILMN_1669206	CNOT1	ENSG00000125107	16q21a	chr16:57111407:57111456:-	16	57111407	57111456	FLJ90644; DKFZp686O168; NOT1H; FLJ36492; DKFZp686E0722; CDC39; AD-005; NOT1; KIAA1007	YES	chr16:58553906:58553955:-	16	58553906	58553955	16:58520002:58520051:-	16	58520002	58520051	-	NA	chr16	chr16	58553855	58519951	58663790	58629886	16q21	16q21	iC10
ILMN_1783448	DYNC1LI2	ENSG00000135720	16q22.1a	chr16:65312378:65312427:-	16	65312378	65312427	DNCLI2; LIC2	YES	chr16:66754877:66754926:-	16	66754877	66754926	16:66720974:66721023:-	16	66720974	66721023	-	NA	chr16	chr16	66754796	66720893	66785701	66751798	16q22	16q22	iC10
ILMN_1689665	NAE1	ENSG00000159593	16q22.1a	chr16:65397181:65397221:-,chr16:65394514:65394522:-	16	65397181	65397221	APPBP1; ula-1; HPP1; A-116A10.1	YES	chr16:66839680:66839720:-	16	66839680	66839720	16:66805777:66805817:-	16	66805777	66805817	-	NA	chr16	chr16	66836778	66802875	66907159	66873256	16q22	16q22	iC10
ILMN_1761828	E2F4	ENSG00000205250	16q22.1a	chr16:65790107:65790156:+	16	65790107	65790156	E2F-4	YES	chr16:67232606:67232655:+	16	67232606	67232655	16:67198703:67198752:+	16	67198703	67198752	+	NA	chr16	chr16	67226072	67192169	67232821	67198918	16q22	16q22	iC10
ILMN_1700419	TMEM208	ENSG00000168701	16q22.1a	chr16:65820467:65820516:+	16	65820467	65820516		YES	chr16:67262966:67263015:+	16	67262966	67263015	16:67229063:67229112:+	16	67229063	67229112	+	NA	chr16	chr16	67261006	67227103	67263181	67229278	16q22	16q22	iC10
ILMN_1665212	EDC4	ENSG00000038358	16q22.1b	chr16:66475745:66475794:+	16	66475745	66475794	HEDLS; RCD-8; Ge-1	YES	chr16:67918244:67918293:+	16	67918244	67918293	16:67884341:67884390:+	16	67884341	67884390	+	NA	chr16	chr16	67906926	67873023	67918406	67884503	16q22	16q22	iC10
ILMN_1811650	DUS2L	ENSG00000167264	16q22.1c	chr16:66670628:66670677:+	16	66670628	66670677	SMM1; FLJ20399; URLC8; DUS2	YES	chr16:68113127:68113176:+	16	68113127	68113176	16:68079224:68079273:+	16	68079224	68079273	+	DUS2	chr16	chr16	68021649	67987746	68113223	68079320	16q22	16q22	iC10
ILMN_1708946	VPS4A	ENSG00000132612	16q22.1d	chr16:67916192:67916241:+	16	67916192	67916241	VPS4; VPS4-1; SKD2; SKD1; FLJ22197	YES	chr16:69358691:69358740:+	16	69358691	69358740	16:69324788:69324837:+	16	69324788	69324837	+	NA	chr16	chr16	69345259	69311356	69360842	69326939	16q22	16q22	iC10
ILMN_1704305	NIP7	ENSG00000132603	16q22.1d	chr16:67934285:67934334:+	16	67934285	67934334	HSPC031; FLJ10296; KD93; CGI-37	YES	chr16:69376784:69376833:+	16	69376784	69376833	16:69342881:69342930:+	16	69342881	69342930	+	NA	chr16	chr16	69371899	69337996	69377014	69343111	16q22	16q22	iC10
ILMN_1684321	CYB5B	ENSG00000103018	16q22.1e	chr16:68055009:68055058:+	16	68055009	68055058	OMB5; CYB5-M; DKFZp686M0619	YES	chr16:69497508:69497557:+	16	69497508	69497557	16:69463605:69463654:+	16	69463605	69463654	+	NA	chr16	chr16	69458428	69424525	69500169	69466266	16q22	16q22	iC10
ILMN_1662364	AARS	ENSG00000090861	16q22.1f	chr16:68843830:68843879:-	16	68843830	68843879		YES	chr16:70286329:70286378:-	16	70286329	70286378	16:70252426:70252475:-	16	70252426	70252475	-	NA	chr16	chr16	70286198	70252295	70323446	70289543	16q22	16q22	iC10
ILMN_2381841	DDX19B	ENSG00000157349	16q22.1f	chr16:68925046:68925095:+	16	68925046	68925095	DDX19; DBP5; RNAh	YES	chr16:70367545:70367594:+	16	70367545	70367594	16:70333642:70333691:+	16	70333642	70333691	+	NA	chr16	chr16	70323566	70289663	70369186	70335283	16q22	16q22	iC10
ILMN_1727051	DDX19A	ENSG00000168872	16q22.1f	chr16:68964176:68964225:+	16	68964176	68964225	DDX19L; FLJ11126; DDX19-DDX19L; DKFZp686C21137	YES	chr16:70406675:70406724:+	16	70406675	70406724	16:70372772:70372821:+	16	70372772	70372821	+	NA	chr16	chr16	70380732	70346829	70407286	70373383	16q22	16q22	iC10
